,word,num_syllables,syllables,stress_pattern,infixed
7103,CAUSEY,2,"['cau', 'sey']","[['cau', '1'], ['sey', '0']]",cau-diddly-ausey
7104,CAUSING,2,"['caus', 'ing']","[['caus', '1'], ['ing', '0']]",caus-diddly-ausing
7105,CAUSTIC,2,"['caus', 'tic']","[['caus', '1'], ['tic', '0']]",caus-diddly-austic
7106,CAUTION,2,"['cau', 'tion']","[['cau', '1'], ['tion', '0']]",cau-diddly-aution
7107,CAUTIOUS,2,"['cau', 'tious']","[['cau', '1'], ['tious', '0']]",cau-diddly-autious
7108,CAVER,2,"['cav', 'er']","[['cav', '1'], ['er', '0']]",cav-diddly-aver
7109,CAVERN,2,"['cav', 'ern']","[['cav', '1'], ['ern', '0']]",cav-diddly-avern
7110,CAVIN,2,"['cav', 'in']","[['cav', '1'], ['in', '0']]",cav-diddly-avin
7111,CAVING,2,"['cav', 'ing']","[['cav', '1'], ['ing', '0']]",cav-diddly-aving
7112,CAXTON,2,"['Cax', 'ton']","[['Cax', '1'], ['ton', '0']]",cax-diddly-axton
7113,CAYMAN,2,"['cay', 'man']","[['cay', '1'], ['man', '0']]",cay-diddly-ayman
7114,CAYMANS,2,"['cay', 'mans']","[['cay', '1'], ['mans', '0']]",cay-diddly-aymans
7115,CC,2,"['C', 'C']","[['C', '1'], ['C', '1']]",c-diddly-c
7116,CD,2,"['C', 'D']","[['C', '1'], ['D', '1']]",c-diddly-d
7117,CEASELESS,2,"['cease', 'less']","[['cease', '1'], ['less', '0']]",cease-diddly-easeless
7118,CEASING,2,"['ceas', 'ing']","[['ceas', '1'], ['ing', '0']]",ceas-diddly-easing
7119,CEDAR,2,"['ce', 'dar']","[['ce', '1'], ['dar', '0']]",ce-diddly-edar
7120,CEDED,2,"['ced', 'ed']","[['ced', '1'], ['ed', '0']]",ced-diddly-eded
7121,CEDER,2,"['ced', 'er']","[['ced', '1'], ['er', '0']]",ced-diddly-eder
7122,CEDING,2,"['ced', 'ing']","[['ced', '1'], ['ing', '0']]",ced-diddly-eding
7123,CEILING,2,"['ceil', 'ing']","[['ceil', '1'], ['ing', '0']]",ceil-diddly-eiling
7124,CELIA,2,"['Cel', 'ia']","[['Cel', '1'], ['ia', '0']]",cel-diddly-elia
7125,CELLA,2,"['cel', 'la']","[['cel', '1'], ['la', '0']]",cel-diddly-ella
7126,CELLAR,2,"['cel', 'lar']","[['cel', '1'], ['lar', '0']]",cel-diddly-ellar
7127,CELLIST,2,"['cel', 'list']","[['cel', '1'], ['list', '0']]",cel-diddly-ellist
7128,CELLO,2,"['cel', 'lo']","[['cel', '1'], ['lo', '0']]",cel-diddly-ello
7129,CELLPHONE,2,"['cell', 'phone']","[['cell', '1'], ['phone', '0']]",cell-diddly-ellphone
7130,CELTIC,2,"['Celt', 'ic']","[['Celt', '1'], ['ic', '0']]",celt-diddly-eltic
7131,CENSER,2,"['cen', 'ser']","[['cen', '1'], ['ser', '0']]",cen-diddly-enser
7132,CENSOR,2,"['cen', 'sor']","[['cen', '1'], ['sor', '0']]",cen-diddly-ensor
7133,CENSURE,2,"['cen', 'sure']","[['cen', '1'], ['sure', '0']]",cen-diddly-ensure
7134,CENSURED,2,"['cen', 'sured']","[['cen', '1'], ['sured', '0']]",cen-diddly-ensured
7135,CENSUS,2,"['cen', 'sus']","[['cen', '1'], ['sus', '0']]",cen-diddly-ensus
7136,CENTAUR,2,"['cen', 'taur']","[['cen', '1'], ['taur', '2']]",cen-diddly-entaur
7137,CENTER,2,"['cen', 'ter']","[['cen', '1'], ['ter', '0']]",cen-diddly-enter
7138,CENTERED,2,"['cen', 'tered']","[['cen', '1'], ['tered', '0']]",cen-diddly-entered
7139,CENTIME,2,"['cen', 'time']","[['cen', '1'], ['time', '2']]",cen-diddly-entime
7140,CENTIMES,2,"['cen', 'times']","[['cen', '1'], ['times', '2']]",cen-diddly-entimes
7141,CENTNER,2,"['cent', 'ner']","[['cent', '1'], ['ner', '0']]",cent-diddly-entner
7142,CENTRAL,2,"['cen', 'tral']","[['cen', '1'], ['tral', '0']]",cen-diddly-entral
7143,CENTRE,2,"['cen', 'tre']","[['cen', '1'], ['tre', '0']]",cen-diddly-entre
7144,CENTRIST,2,"['cen', 'trist']","[['cen', '1'], ['trist', '0']]",cen-diddly-entrist
7145,CENTRO,2,"['cen', 'tro']","[['cen', '1'], ['tro', '0']]",cen-diddly-entro
7146,CENTUM,2,"['cen', 'tum']","[['cen', '1'], ['tum', '0']]",cen-diddly-entum
7147,CERA,2,"['ce', 'ra']","[['ce', '1'], ['ra', '0']]",ce-diddly-era
7148,CERES,2,"['Ce', 'res']","[['Ce', '1'], ['res', '0']]",ce-diddly-eres
7149,CERTAIN,2,"['cer', 'tain']","[['cer', '1'], ['tain', '0']]",cer-diddly-ertain
7150,CERVIX,2,"['cer', 'vix']","[['cer', '1'], ['vix', '0']]",cer-diddly-ervix
7151,CERYL,2,"['ce', 'ryl']","[['ce', '1'], ['ryl', '0']]",ce-diddly-eryl
7152,CESAR,2,"['Ce', 'sar']","[['Ce', '1'], ['sar', '0']]",ce-diddly-esar
7153,CESSPOOL,2,"['cess', 'pool']","[['cess', '1'], ['pool', '2']]",cess-diddly-esspool
7154,CETUS,2,"['Ce', 'tus']","[['Ce', '1'], ['tus', '0']]",ce-diddly-etus
7155,CHAFFY,2,"['chaff', 'y']","[['chaff', '1'], ['y', '0']]",chaff-diddly-affy
7156,CHAFING,2,"['chaf', 'ing']","[['chaf', '1'], ['ing', '0']]",chaf-diddly-afing
7157,CHAIM,2,"['Cha', 'im']","[['Cha', '1'], ['im', '0']]",cha-diddly-aim
7158,CHAINSAW,2,"['chain', 'saw']","[['chain', '1'], ['saw', '2']]",chain-diddly-ainsaw
7159,CHAIRMAN,2,"['chair', 'man']","[['chair', '1'], ['man', '0']]",chair-diddly-airman
7160,CHAIRMEN,2,"['chair', 'men']","[['chair', '1'], ['men', '0']]",chair-diddly-airmen
7161,CHALET,2,"['cha', 'let']","[['cha', '1'], ['let', '2']]",cha-diddly-alet
7162,CHALLENGE,2,"['chal', 'lenge']","[['chal', '1'], ['lenge', '0']]",chal-diddly-allenge
7163,CHALLENGED,2,"['chal', 'lenged']","[['chal', '1'], ['lenged', '0']]",chal-diddly-allenged
7164,CHALLIS,2,"['chal', 'lis']","[['chal', '1'], ['lis', '0']]",chal-diddly-allis
7165,CHAMBER,2,"['cham', 'ber']","[['cham', '1'], ['ber', '0']]",cham-diddly-amber
7166,CHAMBERED,2,"['cham', 'bered']","[['cham', '1'], ['bered', '0']]",cham-diddly-ambered
7167,CHAMBERS,2,"['Cham', 'bers']","[['Cham', '1'], ['bers', '0']]",cham-diddly-ambers
7168,CHAMPLIN,2,"['Champ', 'lin']","[['Champ', '1'], ['lin', '0']]",champ-diddly-amplin
7169,CHANCY,2,"['chanc', 'y']","[['chanc', '1'], ['y', '0']]",chanc-diddly-ancy
7170,CHANDLER,2,"['chan', 'dler']","[['chan', '1'], ['dler', '0']]",chan-diddly-andler
7171,CHANEY,2,"['Cha', 'ney']","[['Cha', '1'], ['ney', '0']]",cha-diddly-aney
7172,CHANGER,2,"['chang', 'er']","[['chang', '1'], ['er', '0']]",chang-diddly-anger
7173,CHANGING,2,"['chang', 'ing']","[['chang', '1'], ['ing', '0']]",chang-diddly-anging
7174,CHANNEL,2,"['chan', 'nel']","[['chan', '1'], ['nel', '0']]",chan-diddly-annel
7175,CHANNELED,2,"['chan', 'neled']","[['chan', '1'], ['neled', '0']]",chan-diddly-anneled
7176,CHANTING,2,"['chant', 'ing']","[['chant', '1'], ['ing', '0']]",chant-diddly-anting
7177,CHAOS,2,"['cha', 'os']","[['cha', '1'], ['os', '0']]",cha-diddly-aos
7178,CHAPEL,2,"['chap', 'el']","[['chap', '1'], ['el', '0']]",chap-diddly-apel
7179,CHAPLAIN,2,"['chap', 'lain']","[['chap', '1'], ['lain', '0']]",chap-diddly-aplain
7180,CHAPLIN,2,"['Chap', 'lin']","[['Chap', '1'], ['lin', '0']]",chap-diddly-aplin
7181,CHAPMAN,2,"['chap', 'man']","[['chap', '1'], ['man', '0']]",chap-diddly-apman
7182,CHAPPIE,2,"['chap', 'pie']","[['chap', '1'], ['pie', '0']]",chap-diddly-appie
7183,CHAPTER,2,"['chap', 'ter']","[['chap', '1'], ['ter', '0']]",chap-diddly-apter
7184,CHARCOAL,2,"['char', 'coal']","[['char', '1'], ['coal', '2']]",char-diddly-arcoal
7185,CHARGER,2,"['charg', 'er']","[['charg', '1'], ['er', '0']]",charg-diddly-arger
7186,CHARGING,2,"['charg', 'ing']","[['charg', '1'], ['ing', '0']]",charg-diddly-arging
7187,CHARLESTON,2,"['Charles', 'ton']","[['Charles', '1'], ['ton', '0']]",charles-diddly-arleston
7188,CHARLESTOWN,2,"['Charles', 'town']","[['Charles', '1'], ['town', '2']]",charles-diddly-arlestown
7189,CHARLEY,2,"['Char', 'ley']","[['Char', '1'], ['ley', '0']]",char-diddly-arley
7190,CHARLIE,2,"['Char', 'lie']","[['Char', '1'], ['lie', '0']]",char-diddly-arlie
7191,CHARLOTTE,2,"['Char', 'lotte']","[['Char', '1'], ['lotte', '0']]",char-diddly-arlotte
7192,CHARMER,2,"['charm', 'er']","[['charm', '1'], ['er', '0']]",charm-diddly-armer
7193,CHARMING,2,"['charm', 'ing']","[['charm', '1'], ['ing', '0']]",charm-diddly-arming
7194,CHARON,2,"['Char', 'on']","[['Char', '1'], ['on', '0']]",char-diddly-aron
7195,CHARPIE,2,"['char', 'pie']","[['char', '1'], ['pie', '0']]",char-diddly-arpie
7196,CHARRING,2,"['char', 'ring']","[['char', '1'], ['ring', '0']]",char-diddly-arring
7197,CHARRY,2,"['char', 'ry']","[['char', '1'], ['ry', '0']]",char-diddly-arry
7198,CHARTER,2,"['char', 'ter']","[['char', '1'], ['ter', '0']]",char-diddly-arter
7199,CHARTERED,2,"['char', 'tered']","[['char', '1'], ['tered', '0']]",char-diddly-artered
7200,CHARTIST,2,"['Chart', 'ist']","[['Chart', '1'], ['ist', '0']]",chart-diddly-artist
7201,CHARY,2,"['char', 'y']","[['char', '1'], ['y', '0']]",char-diddly-ary
7202,CHASER,2,"['chas', 'er']","[['chas', '1'], ['er', '0']]",chas-diddly-aser
7203,CHASING,2,"['chas', 'ing']","[['chas', '1'], ['ing', '0']]",chas-diddly-asing
7204,CHASSIS,2,"['chas', 'sis']","[['chas', '1'], ['sis', '0']]",chas-diddly-assis
7205,CHASTEN,2,"['chas', 'ten']","[['chas', '1'], ['ten', '0']]",chas-diddly-asten
7206,CHASTENED,2,"['chas', 'tened']","[['chas', '1'], ['tened', '0']]",chas-diddly-astened
7207,CHATTED,2,"['chat', 'ted']","[['chat', '1'], ['ted', '0']]",chat-diddly-atted
7208,CHATTEL,2,"['chat', 'tel']","[['chat', '1'], ['tel', '0']]",chat-diddly-attel
7209,CHATTER,2,"['chat', 'ter']","[['chat', '1'], ['ter', '0']]",chat-diddly-atter
7210,CHATTING,2,"['chat', 'ting']","[['chat', '1'], ['ting', '0']]",chat-diddly-atting
7211,CHATTY,2,"['chat', 'ty']","[['chat', '1'], ['ty', '0']]",chat-diddly-atty
7212,CHATWIN,2,"['Chat', 'win']","[['Chat', '1'], ['win', '0']]",chat-diddly-atwin
7213,CHAUCER,2,"['Chau', 'cer']","[['Chau', '1'], ['cer', '0']]",chau-diddly-aucer
7214,CHAVEZ,2,"['Cha', 'vez']","[['Cha', '1'], ['vez', '0']]",cha-diddly-avez
7215,CHEAPEN,2,"['cheap', 'en']","[['cheap', '1'], ['en', '0']]",cheap-diddly-eapen
7216,CHEAPER,2,"['cheap', 'er']","[['cheap', '1'], ['er', '0']]",cheap-diddly-eaper
7217,CHEAPEST,2,"['cheap', 'est']","[['cheap', '1'], ['est', '0']]",cheap-diddly-eapest
7218,CHEAPLY,2,"['cheap', 'ly']","[['cheap', '1'], ['ly', '0']]",cheap-diddly-eaply
7219,CHEAPNESS,2,"['cheap', 'ness']","[['cheap', '1'], ['ness', '0']]",cheap-diddly-eapness
7220,CHEAPO,2,"['cheap', 'o']","[['cheap', '1'], ['o', '2']]",cheap-diddly-eapo
7221,CHEAPSKATE,2,"['cheap', 'skate']","[['cheap', '1'], ['skate', '2']]",cheap-diddly-eapskate
7222,CHEATER,2,"['cheat', 'er']","[['cheat', '1'], ['er', '0']]",cheat-diddly-eater
7223,CHECHEN,2,"['Che', 'chen']","[['Che', '1'], ['chen', '0']]",che-diddly-echen
7224,CHECKBOOK,2,"['check', 'book']","[['check', '1'], ['book', '2']]",check-diddly-eckbook
7225,CHECKER,2,"['check', 'er']","[['check', '1'], ['er', '0']]",check-diddly-ecker
7226,CHECKERED,2,"['check', 'ered']","[['check', '1'], ['ered', '0']]",check-diddly-eckered
7227,CHECKERS,2,"['check', 'ers']","[['check', '1'], ['ers', '0']]",check-diddly-eckers
7228,CHECKLIST,2,"['check', 'list']","[['check', '1'], ['list', '2']]",check-diddly-ecklist
7229,CHECKMATE,2,"['check', 'mate']","[['check', '1'], ['mate', '2']]",check-diddly-eckmate
7230,CHECKOFF,2,"['check', 'off']","[['check', '1'], ['off', '2']]",check-diddly-eckoff
7231,CHECKOUT,2,"['check', 'out']","[['check', '1'], ['out', '2']]",check-diddly-eckout
7232,CHECKPOINT,2,"['check', 'point']","[['check', '1'], ['point', '2']]",check-diddly-eckpoint
7233,CHECKUP,2,"['check', 'up']","[['check', '1'], ['up', '2']]",check-diddly-eckup
7234,CHEDDAR,2,"['ched', 'dar']","[['ched', '1'], ['dar', '0']]",ched-diddly-eddar
7235,CHEEKBONE,2,"['cheek', 'bone']","[['cheek', '1'], ['bone', '2']]",cheek-diddly-eekbone
7236,CHEEKY,2,"['cheek', 'y']","[['cheek', '1'], ['y', '0']]",cheek-diddly-eeky
7237,CHEERFUL,2,"['cheer', 'ful']","[['cheer', '1'], ['ful', '0']]",cheer-diddly-eerful
7238,CHEERY,2,"['cheer', 'y']","[['cheer', '1'], ['y', '0']]",cheer-diddly-eery
7239,CHEESECAKE,2,"['cheese', 'cake']","[['cheese', '1'], ['cake', '2']]",cheese-diddly-eesecake
7240,CHEESY,2,"['chees', 'y']","[['chees', '1'], ['y', '0']]",chees-diddly-eesy
7241,CHEETAH,2,"['chee', 'tah']","[['chee', '1'], ['tah', '0']]",chee-diddly-eetah
7242,CHEEVER,2,"['Chee', 'ver']","[['Chee', '1'], ['ver', '0']]",chee-diddly-eever
7243,CHEKHOV,2,"['Che', 'khov']","[['Che', '1'], ['khov', '0']]",che-diddly-ekhov
7244,CHELSEA,2,"['Chel', 'sea']","[['Chel', '1'], ['sea', '0']]",chel-diddly-elsea
7245,CHEMIST,2,"['chem', 'ist']","[['chem', '1'], ['ist', '0']]",chem-diddly-emist
7246,CHEMISTS,2,"['chem', 'ists']","[['chem', '1'], ['ists', '0']]",chem-diddly-emists
7247,CHENEY,2,"['Che', 'ney']","[['Che', '1'], ['ney', '0']]",che-diddly-eney
7248,CHERIE,2,"['Cher', 'ie']","[['Cher', '1'], ['ie', '0']]",cher-diddly-erie
7249,CHERISH,2,"['cher', 'ish']","[['cher', '1'], ['ish', '0']]",cher-diddly-erish
7250,CHERRIES,2,"['cher', 'ries']","[['cher', '1'], ['ries', '0']]",cher-diddly-erries
7251,CHERRY,2,"['cher', 'ry']","[['cher', '1'], ['ry', '0']]",cher-diddly-erry
7252,CHERUB,2,"['cher', 'ub']","[['cher', '1'], ['ub', '0']]",cher-diddly-erub
7253,CHERUBS,2,"['cher', 'ubs']","[['cher', '1'], ['ubs', '0']]",cher-diddly-erubs
7254,CHERYL,2,"['Cher', 'yl']","[['Cher', '1'], ['yl', '0']]",cher-diddly-eryl
7255,CHESSBOARD,2,"['chess', 'board']","[['chess', '1'], ['board', '2']]",chess-diddly-essboard
7256,CHESSMAN,2,"['chess', 'man']","[['chess', '1'], ['man', '0']]",chess-diddly-essman
7257,CHESTED,2,"['chest', 'ed']","[['chest', '1'], ['ed', '0']]",chest-diddly-ested
7258,CHESTER,2,"['Ches', 'ter']","[['Ches', '1'], ['ter', '0']]",ches-diddly-ester
7259,CHESTNUT,2,"['chest', 'nut']","[['chest', '1'], ['nut', '2']]",chest-diddly-estnut
7260,CHEVIES,2,"['chev', 'ies']","[['chev', '1'], ['ies', '0']]",chev-diddly-evies
7261,CHEVRON,2,"['chev', 'ron']","[['chev', '1'], ['ron', '0']]",chev-diddly-evron
7262,CHEVY,2,"['chev', 'y']","[['chev', '1'], ['y', '0']]",chev-diddly-evy
7263,CHEWER,2,"['chew', 'er']","[['chew', '1'], ['er', '0']]",chew-diddly-ewer
7264,CHEWY,2,"['chew', 'y']","[['chew', '1'], ['y', '0']]",chew-diddly-ewy
7265,CHIA,2,"['chi', 'a']","[['chi', '1'], ['a', '0']]",chi-diddly-ia
7266,CHIBA,2,"['Chi', 'ba']","[['Chi', '1'], ['ba', '0']]",chi-diddly-iba
7267,CHICHI,2,"['chi', 'chi']","[['chi', '1'], ['chi', '0']]",chi-diddly-ichi
7268,CHICKEN,2,"['chick', 'en']","[['chick', '1'], ['en', '0']]",chick-diddly-icken
7269,CHICO,2,"['chi', 'co']","[['chi', '1'], ['co', '2']]",chi-diddly-ico
7270,CHIDED,2,"['chid', 'ed']","[['chid', '1'], ['ed', '0']]",chid-diddly-ided
7271,CHIDING,2,"['chid', 'ing']","[['chid', '1'], ['ing', '0']]",chid-diddly-iding
7272,CHIEFDOM,2,"['chief', 'dom']","[['chief', '1'], ['dom', '0']]",chief-diddly-iefdom
7273,CHIEFLY,2,"['chief', 'ly']","[['chief', '1'], ['ly', '0']]",chief-diddly-iefly
7274,CHIEFTAIN,2,"['chief', 'tain']","[['chief', '1'], ['tain', '0']]",chief-diddly-ieftain
7275,CHILDBIRTH,2,"['child', 'birth']","[['child', '1'], ['birth', '2']]",child-diddly-ildbirth
7276,CHILDCARE,2,"['child', 'care']","[['child', '1'], ['care', '2']]",child-diddly-ildcare
7277,CHILDHOOD,2,"['child', 'hood']","[['child', '1'], ['hood', '2']]",child-diddly-ildhood
7278,CHILDISH,2,"['child', 'ish']","[['child', '1'], ['ish', '0']]",child-diddly-ildish
7279,CHILDLESS,2,"['child', 'less']","[['child', '1'], ['less', '0']]",child-diddly-ildless
7280,CHILDLIKE,2,"['child', 'like']","[['child', '1'], ['like', '2']]",child-diddly-ildlike
7281,CHILDREN,2,"['chil', 'dren']","[['chil', '1'], ['dren', '0']]",chil-diddly-ildren
7282,CHILE,2,"['chil', 'e']","[['chil', '1'], ['e', '0']]",chil-diddly-ile
7283,CHILI,2,"['chil', 'i']","[['chil', '1'], ['i', '0']]",chil-diddly-ili
7284,CHILIES,2,"['chil', 'ies']","[['chil', '1'], ['ies', '0']]",chil-diddly-ilies
7285,CHILLER,2,"['chill', 'er']","[['chill', '1'], ['er', '0']]",chill-diddly-iller
7286,CHILLIES,2,"['chil', 'lies']","[['chil', '1'], ['lies', '0']]",chil-diddly-illies
7287,CHILLING,2,"['chill', 'ing']","[['chill', '1'], ['ing', '0']]",chill-diddly-illing
7288,CHILLY,2,"['chill', 'y']","[['chill', '1'], ['y', '0']]",chill-diddly-illy
7289,CHIMNEY,2,"['chim', 'ney']","[['chim', '1'], ['ney', '0']]",chim-diddly-imney
7290,CHIMNEYS,2,"['chim', 'neys']","[['chim', '1'], ['neys', '0']]",chim-diddly-imneys
7291,CHINA,2,"['Chi', 'na']","[['Chi', '1'], ['na', '0']]",chi-diddly-ina
7292,CHINO,2,"['chi', 'no']","[['chi', '1'], ['no', '0']]",chi-diddly-ino
7293,CHINTZY,2,"['chintz', 'y']","[['chintz', '1'], ['y', '0']]",chintz-diddly-intzy
7294,CHIPBOARD,2,"['chip', 'board']","[['chip', '1'], ['board', '2']]",chip-diddly-ipboard
7295,CHIPPER,2,"['chip', 'per']","[['chip', '1'], ['per', '0']]",chip-diddly-ipper
7296,CHIPPING,2,"['chip', 'ping']","[['chip', '1'], ['ping', '0']]",chip-diddly-ipping
7297,CHIPPY,2,"['chip', 'py']","[['chip', '1'], ['py', '0']]",chip-diddly-ippy
7298,CHIRON,2,"['Chi', 'ron']","[['Chi', '1'], ['ron', '0']]",chi-diddly-iron
7299,CHIRPING,2,"['chirp', 'ing']","[['chirp', '1'], ['ing', '0']]",chirp-diddly-irping
7300,CHIRPY,2,"['chirp', 'y']","[['chirp', '1'], ['y', '0']]",chirp-diddly-irpy
7301,CHISEL,2,"['chis', 'el']","[['chis', '1'], ['el', '0']]",chis-diddly-isel
7302,CHISELED,2,"['chis', 'eled']","[['chis', '1'], ['eled', '0']]",chis-diddly-iseled
7303,CHITCHAT,2,"['chit', 'chat']","[['chit', '1'], ['chat', '2']]",chit-diddly-itchat
7304,CHITTY,2,"['chit', 'ty']","[['chit', '1'], ['ty', '0']]",chit-diddly-itty
7305,CHLOE,2,"['Chlo', 'e']","[['Chlo', '1'], ['e', '0']]",chlo-diddly-oe
7306,CHLORATE,2,"['chlo', 'rate']","[['chlo', '1'], ['rate', '0']]",chlo-diddly-orate
7307,CHLORIDE,2,"['chlo', 'ride']","[['chlo', '1'], ['ride', '0']]",chlo-diddly-oride
7308,CHLORINE,2,"['chlo', 'rine']","[['chlo', '1'], ['rine', '0']]",chlo-diddly-orine
7309,CHOICER,2,"['choic', 'er']","[['choic', '1'], ['er', '0']]",choic-diddly-oicer
7310,CHOICES,2,"['choic', 'es']","[['choic', '1'], ['es', '0']]",choic-diddly-oices
7311,CHOICEST,2,"['choic', 'est']","[['choic', '1'], ['est', '0']]",choic-diddly-oicest
7312,CHOKING,2,"['chok', 'ing']","[['chok', '1'], ['ing', '0']]",chok-diddly-oking
7313,CHOLLA,2,"['chol', 'la']","[['chol', '1'], ['la', '0']]",chol-diddly-olla
7314,CHONGQING,2,"['Chong', 'qing']","[['Chong', '1'], ['qing', '1']]",chong-diddly-ongqing
7315,CHOOSING,2,"['choos', 'ing']","[['choos', '1'], ['ing', '0']]",choos-diddly-oosing
7316,CHOOSY,2,"['choos', 'y']","[['choos', '1'], ['y', '0']]",choos-diddly-oosy
7317,CHOPIN,2,"['Cho', 'pin']","[['Cho', '1'], ['pin', '0']]",cho-diddly-opin
7318,CHOPPER,2,"['chop', 'per']","[['chop', '1'], ['per', '0']]",chop-diddly-opper
7319,CHOPPING,2,"['chop', 'ping']","[['chop', '1'], ['ping', '0']]",chop-diddly-opping
7320,CHOPPY,2,"['chop', 'py']","[['chop', '1'], ['py', '0']]",chop-diddly-oppy
7321,CHOPSTICK,2,"['chop', 'stick']","[['chop', '1'], ['stick', '2']]",chop-diddly-opstick
7322,CHOPSTICKS,2,"['chop', 'sticks']","[['chop', '1'], ['sticks', '2']]",chop-diddly-opsticks
7323,CHORAL,2,"['cho', 'ral']","[['cho', '1'], ['ral', '0']]",cho-diddly-oral
7324,CHORIC,2,"['cho', 'ric']","[['cho', '1'], ['ric', '0']]",cho-diddly-oric
7325,CHORTLE,2,"['chor', 'tle']","[['chor', '1'], ['tle', '0']]",chor-diddly-ortle
7326,CHORTLED,2,"['chor', 'tled']","[['chor', '1'], ['tled', '0']]",chor-diddly-ortled
7327,CHORTLES,2,"['chor', 'tles']","[['chor', '1'], ['tles', '0']]",chor-diddly-ortles
7328,CHORUS,2,"['cho', 'rus']","[['cho', '1'], ['rus', '0']]",cho-diddly-orus
7329,CHOSEN,2,"['cho', 'sen']","[['cho', '1'], ['sen', '0']]",cho-diddly-osen
7330,CHOWDER,2,"['chow', 'der']","[['chow', '1'], ['der', '0']]",chow-diddly-owder
7331,CHRISMON,2,"['chris', 'mon']","[['chris', '1'], ['mon', '0']]",chris-diddly-ismon
7332,CHRISTCHURCH,2,"['Christ', 'church']","[['Christ', '1'], ['church', '0']]",christ-diddly-istchurch
7333,CHRISTEN,2,"['chris', 'ten']","[['chris', '1'], ['ten', '0']]",chris-diddly-isten
7334,CHRISTIAN,2,"['Chris', 'tian']","[['Chris', '1'], ['tian', '0']]",chris-diddly-istian
7335,CHRISTIE,2,"['Chris', 'tie']","[['Chris', '1'], ['tie', '0']]",chris-diddly-istie
7336,CHRISTMAS,2,"['Christ', 'mas']","[['Christ', '1'], ['mas', '0']]",christ-diddly-istmas
7337,CHRISTOPH,2,"['Chris', 'toph']","[['Chris', '1'], ['toph', '0']]",chris-diddly-istoph
7338,CHRISTY,2,"['Chris', 'ty']","[['Chris', '1'], ['ty', '0']]",chris-diddly-isty
7339,CHRONIC,2,"['chron', 'ic']","[['chron', '1'], ['ic', '0']]",chron-diddly-onic
7340,CHRYSLER,2,"['Chrys', 'ler']","[['Chrys', '1'], ['ler', '0']]",chrys-diddly-ysler
7341,CHUBBY,2,"['chub', 'by']","[['chub', '1'], ['by', '0']]",chub-diddly-ubby
7342,CHUCKLE,2,"['chuck', 'le']","[['chuck', '1'], ['le', '0']]",chuck-diddly-uckle
7343,CHUCKLED,2,"['chuck', 'led']","[['chuck', '1'], ['led', '0']]",chuck-diddly-uckled
7344,CHUCKLING,2,"['chuck', 'ling']","[['chuck', '1'], ['ling', '0']]",chuck-diddly-uckling
7345,CHUGGING,2,"['chug', 'ging']","[['chug', '1'], ['ging', '0']]",chug-diddly-ugging
7346,CHUMMY,2,"['chum', 'my']","[['chum', '1'], ['my', '0']]",chum-diddly-ummy
7347,CHUNKY,2,"['chunk', 'y']","[['chunk', '1'], ['y', '0']]",chunk-diddly-unky
7348,CHUNNEL,2,"['Chun', 'nel']","[['Chun', '1'], ['nel', '0']]",chun-diddly-unnel
7349,CHURCHES,2,"['church', 'es']","[['church', '1'], ['es', '0']]",church-diddly-urches
7350,CHURCHILL,2,"['Church', 'ill']","[['Church', '1'], ['ill', '0']]",church-diddly-urchill
7351,CHURCHMAN,2,"['church', 'man']","[['church', '1'], ['man', '0']]",church-diddly-urchman
7352,CHURCHMEN,2,"['church', 'men']","[['church', '1'], ['men', '0']]",church-diddly-urchmen
7353,CHURCHYARD,2,"['church', 'yard']","[['church', '1'], ['yard', '2']]",church-diddly-urchyard
7354,CHURLISH,2,"['churl', 'ish']","[['churl', '1'], ['ish', '0']]",churl-diddly-urlish
7355,CHURNING,2,"['churn', 'ing']","[['churn', '1'], ['ing', '0']]",churn-diddly-urning
7356,CHUTNEY,2,"['chut', 'ney']","[['chut', '1'], ['ney', '0']]",chut-diddly-utney
7357,CHUTZPAH,2,"['chutz', 'pah']","[['chutz', '1'], ['pah', '2']]",chutz-diddly-utzpah
7358,CIARDI,2,"['Ciar', 'di']","[['Ciar', '1'], ['di', '0']]",ciar-diddly-iardi
7359,CIDER,2,"['ci', 'der']","[['ci', '1'], ['der', '0']]",ci-diddly-ider
7360,CIMA,2,"['ci', 'ma']","[['ci', '1'], ['ma', '0']]",ci-diddly-ima
7361,CINDER,2,"['cin', 'der']","[['cin', '1'], ['der', '0']]",cin-diddly-inder
7362,CINDY,2,"['Cin', 'dy']","[['Cin', '1'], ['dy', '0']]",cin-diddly-indy
7363,CIPHER,2,"['ci', 'pher']","[['ci', '1'], ['pher', '0']]",ci-diddly-ipher
7364,CIRCA,2,"['cir', 'ca']","[['cir', '1'], ['ca', '0']]",cir-diddly-irca
7365,CIRCLE,2,"['cir', 'cle']","[['cir', '1'], ['cle', '0']]",cir-diddly-ircle
7366,CIRCLED,2,"['cir', 'cled']","[['cir', '1'], ['cled', '0']]",cir-diddly-ircled
7367,CIRCLES,2,"['cir', 'cles']","[['cir', '1'], ['cles', '0']]",cir-diddly-ircles
7368,CIRCUIT,2,"['cir', 'cuit']","[['cir', '1'], ['cuit', '0']]",cir-diddly-ircuit
7369,CIRCUS,2,"['cir', 'cus']","[['cir', '1'], ['cus', '0']]",cir-diddly-ircus
7370,CIRRUS,2,"['cir', 'rus']","[['cir', '1'], ['rus', '0']]",cir-diddly-irrus
